Cleaned_Review,n_star,date_time,Sentiment,positive_count,neutral_count,negative_count
mua điện thoại gần 1 tháng màn_hình đẹp thao_tác mượt camera chụp hình nét cảm_biến vân tay ổn tay mình thường mồ_hôi máy mở khóa chính_xác bạn cài_đặt vân tay ít thao_tác tay màn_hình 9 xác máy báo khớp đúng cảm_biến vân tay không tệ bạn nghỉ đâu ổn hơi chậm với đối_thủ trong phân khúc thôi,5,16/10/2019,Positive,3,0,1
top 110 mức giá android tốt nhất gọn_nhẹ nhanh đẹp 4 128 mình dùng 2 tháng mọi ổn,5,30/06/2020,Positive,3,1,0
so sánh tầm trung a51 triệuở xuống sao không máy nào được đánh_giá khoảng 4sao hết mình định mua con a51 do_dự chất_lượng sản ngày_càng đi xuống haiiizzz,3,18/03/2020,Negative,0,0,1
tại_sao tôi lưu về 1 số ảnh tải ứng dụnng ảnh nó hiển_thị luôn ấy ứng_dụng instagram Facebook vậy thấy ứng_dụng ảnh không thấy ngộ hè,3,21/05/2020,Negative,0,0,2
dùng 18 ngày gặp một_vài lỗi camera thụt thò chậm sóng yếu ở trong phòng 1 2 vạch sóng lỗ phát loa thoại nhỏ căn đúng lỗ tai mới nghe rõ loa ngoài mở lớn rè,2,7/2/2020,Negative,0,0,2
máy đẹp sử_dụng tốt hợp_lý trong tầm giá thái_độ nhân viên thegioididong nghi tàm hn luôn tốt mọi lần dù mình mua thẻ cào hay điện thoại mới,5,3/8/2019,Positive,3,1,0
pin hơi yếu sim nhận reset máy loa mở tô dè trong tầm giá quá ổn đòi_hỏi thêm,5,24/11/2019,Negative,1,1,2
điện_thoại mới mua hơn một tuần sài ổn pin trâu mạnh dạng đánh_giá 5 sao,5,15/08/2020,Positive,2,0,0
mua con thôi tôi lấy a10 samsung ngon hơn chip exynos 7884 chạy liên_quân max cấu_hình bao đâm,1,26/04/2019,Neutral,1,0,1
sài được 1 tuần cảm_thấy ổn tốt trong tầm giá chơi game auto mượt pin cực trâu nói_chung sản_phẩm quá tốt trong tầm phân khúc giá bạn mua sản_phẩm,5,5/5/2020,Positive,3,1,0
em hỏi tại_sao_chụp ảnh nó mờ rõ nét ạ khá ổn pin sài hơi nhanh hết ạ,3,19/07/2019,Negative,1,0,2
chụp hình xấu quá tầm giá mua oppo hoặc samsung hơn nova 3i thua,1,26/04/2019,Negative,0,0,2
máy treo về màn_hình samsung thường_xuyên giữ nút nguồn âm_lượng trong thời_gian dài mới khởi_động máy hay giật đơ tự thoát ứng_dụng,2,18/05/2020,Negative,0,0,1
mình mới mua con máy tạm ổn trog tầm giá ổn hy_vọng vmasrt làm mình thất_vọng cảm_ơn nhân_viên tgdd vũng_tàu,4,11/4/2020,Neutral,1,2,0
mới mua 10 ngày màn đẹp pin trâu cảm_ứng nhạy wifi oke cảm_biến vân tay kém,4,23/07/2020,Positive,2,1,0
gía 1390000 vân tay nhận_diện khuôn_mặt nhắn_tin bấm nói micro điện_thoại chữ tự nổi bấm gửi xong camera kép 13mp chụp ảnh đẹp pin trâu sạc nhanh mua em_gái mình sài thích giá quá tuyêt vời,5,19/12/2019,Positive,5,0,0
thêm 300k lấy con realms 5i gam 4gb ngon hơn điện_thoại cũ sạc nhanh được đâu ai mua cân_nhắc nha,1,13/03/2020,Positive,1,1,0
máy mới mua 4g ram chơi free fire nổi loạn cảm_ứng chs game trải nghiệm thật thất_vọng,1,14/07/2020,Negative,0,0,2
mình sài 2 tuần rui mọi thứ ổn chụp hình đẹp pin trâu sài còn 18 11h sài đến 12h còn 9 lận điện thoại saig đáng đồng_tiền mình bỏ,5,1/2/2020,Positive,4,0,0
cập_nhật phiên_bản android 10 máy không được mượt phiên_bản cũ bắt wifi quá kém kết_nối không được đính kèm ảnh chụp màn_hình không được,4,13/08/2020,Negative,0,0,3
mình mua 10 ngày dùng mọi thứ ổn sao sạc đến 98 pin dùng ạ momg mọi người góp_ý,2,21/05/2020,Neutral,1,0,1
mình xài hơn 1 tuần thấy thoải_mái mình hỏi củ sạc zin máy 5v 2a máy không hỗ_trợ sạc nhanh mình đổi củ sạc nào cải_thiện hơn mình,4,13/01/2020,Negative,0,0,0
mới mua máy a51 được 20 ngày chán qua màn_hình hay dơ đơ bultut thi luc nghe được hong nản vãi,1,21/01/2020,Negative,0,0,3
top 1 2 về tầm tiền chức_năng sử_dụng nha nhược_điểm tầm tiền quá tốt màn_hình hoạt động cam bình_thường tầm tiền to dày uu the màn_hình rộng dễ nhìn nhạy sáng tốt cam góc rộng sạc nhanh với redminote 7 same,5,19/02/2020,Positive,4,1,1
mình sài mấy tháng thấy mọi thứ ổn tiếc chút síu phần sạc siêu nhanh lâu lỗi thế mình sạc 10h tối tới 8h sáng lỗi 95 pin mình thử thêm 1 chút 95 biết mọi người mất lỗi giống mình,3,24/04/2020,Neutral,1,0,1
máy ổn không nóng mạng nói pin dùng trâu chụp ảnh đẹp tác vụ mượt_mà,5,12/3/2020,Positive,4,0,0
mình nhận máy hôm 5 10 pin ổn camera tạm sóng 4g viettel trung_tâm thành_phố 2 3 vạch màn_hình người viên gan bạn vàng nản,3,7/10/2019,Neutral,1,2,1
chơi game quá mượt_mà giật lag mình mua sản phẩn sử dụng hơn tháng cảm_thấy máy tốt chơi game tuyệt_vời,5,26/11/2019,Positive,2,0,0
máy khá ổn sạc siêu nhanh chụp hình tạm vân tay khuôn_mặt nhạy,4,8/5/2020,Positive,3,1,0
xài 1 tháng 9 ngày máy lỗi tắt màn_hình máy nóng kinh nhân viên bảo_hành bảo lỗi xung_đột cài bảo_mật vân tay khóa màn_hình khuôn_mặt vậy mới mua về cài_đặt 1 tháng mới lỗi cài bảo_hành thất_vọng quá,1,22/08/2019,Negative,0,0,4
mới mua con tối xài còn 30 pin mình sạc đầy 100 pin lướt Facebook được 30phut tụt còn 97 pin không mọi người,3,1/5/2020,Negative,0,0,1
thực_sự thấy vọng em vừa_mới mua về dính luôn 3 lỗi 1 chạm 2 lần màn_hình nháy không hình lỗi 2 gọi điện màn tối um mấy phút mới sáng lỗi 3 tải app cực chậm tgdđ chăm_sóc cực tốt đổi mình sang note 8pro 5 sao dịch_vụ tgdd còn 9s 1sao,1,8/5/2020,Negative,1,0,3
máy ngon chơi game mượt camera đẹp mặt lưng đẹp đáng đồng_tiền bát gạo lưu_ý mua máy ngon nhân_phẩm,5,7/7/2020,Positive,4,0,0
máy đẹp số vời giá tiền máy vượt_trội hơn mong_đợi chụp hình sống ảo khá tốt,5,28/09/2019,Positive,3,1,0
em mua tầm hơn tháng thấy sài khá ổn pin em sài tận 2 ngày em không chơi game Facebook zalo YouTube dêm hao khoảng 2 3 pin thôi sạc hơn 2 tiếng mọi người tắt ứng_dụng không cần_thiết đi ví_dụ always online display đỡ hao pin hơn,4,20/06/2020,Positive,2,0,0
xài 1 tuần ngon giá 5 triệu pin trâu cấu_hình mạnh ngoại_hình đẹp cam 48m ảo thôi chụp tương_đối sạc pin tầm 1g50 đầy sạc củ sạc nóng nói_chung xứng_đáng tiền bỏ,5,19/05/2019,Positive,4,2,0
mình trải nghiệm 1 tháng điện thoại thực_sự đáng mua trong tầm giá cam đẹp không nóng máy tác vụ mượt_mà điện thoại hiển_thị đẹp sắc nét không chê hết luôn á,5,15/12/2019,Positive,4,1,0
mới mua về sao đến lắp sim hiện vos hiển_thị màn_hình sọc kẻ màn_hình tự tắt máy đến giờ khởi_động thành_công nhấp_nháy sọc màn_hình qúa tệ trải nghiệm đầu_tiên,1,16/08/2020,Negative,0,0,2
sản phẩm tốt chụp seophơ hinh anh hơi vị vàng mới dùng được 5 ngày thấy máy ổn lướt web nhanh mượt 4g sóng không ổn_định không biết mạng hay may,5,2/1/2020,Negative,1,0,2
mua sài vài ngày lổi đứng màng hình vài phút mất khỏi động gây khó_chịu,1,7/8/2020,Negative,0,0,2
sản_phẩm nhỏ gọn tay thiết_kế màu_sắc_đẹp_mắt sang_trọng máy dùng mượt_mà chế_độ bảo_hành tốt pin khoẻ cảm_ứng mượt_mà phù_hợp công_việc mình camera sắc nét,5,12/8/2018,Positive,6,0,0
sao điện thoại redmi note 8 pro em hiện lỗi nhiệm_vụ thực_hiện thất_bại hãy thử 2019 ạ,4,31/01/2020,Negative,0,0,0
máy chơi game ổn pin trâu tiếc sạc nhanh tầm giá ổn,5,19/02/2020,Positive,2,1,1
mua hôm 9 5 chơi game coi phim liên_tục máy ốp lưng cảm_giác hơi ấm chụp hình tạm ổn không mê chụp hình lắm sạc pin zalo tin nhắn đến không thấy đèn báo nhấp_nháy không sử_dụng máy test thêm,4,10/5/2020,Positive,1,1,0
tuyệt_vời máy chay mượt đặc_biệt camera chụp nét cả chụp ban_đêm,5,25/03/2020,Positive,3,0,0
sản phâm tốt trong tầm giá 4 triệu màn_hình đẹp xem phim tuyệt_vời sạc nhanh,5,28/04/2020,Positive,3,1,0
điện thoại mới mua 4 ngày đầu đêm không sử dụng tuột 5 pin sự sạt ngày 4 pin còn chơi game liên quan 1 triệuận 5 tuột pin nhanh hơn điện thoại khác mới mua mở khóa bằng khuôn_mặt ăn không đa_số không tự mở được còn chạm điện thoại mở khóa nó yêu_cầu mình không sử dụng được vân tay hay khuôn_mặt mở bằng mình thấy bất_tiện cảm_thấy pin mở khóa màn_hình ổn,3,3/4/2020,Negative,0,0,2
máy ổn có_điều vân tay không nhạy lắm nói_chung tốt nhân_viên nhiệt_tình,5,17/08/2020,Positive,2,0,1
sản_phẩm Iphone 7plus thiết_kế đẹp sang_trọng đẳng_cấp chụp ảnh tuyệt cấu_hình cao mướt_máy,5,1/8/2018,Positive,3,0,0
sản_phẩm ổn sạc nhanh thật chải nghiệm cực phê lướt bao mượt bạn mua,5,8/12/2019,Positive,3,0,0
tưởng máy thế_nào sạc tầm 1tiếng máy nóng_bỏng ai dùng máy điện_thoại khác nóng máy lây nóng,1,14/10/2019,Negative,0,0,1
mua ngày 31 đầu_tiên cửa_hàng lấy khui tem niêm_phong thùng hàng luôn đánh_giá máy mượt cam mức 8 pin sao thấy nhanh tụt quá wifi cỡ 8 10 4g khỏi nói không biết lỗi hay máy nhanh hết pin định đổi máy khác nói_chung hài_lòng thấy hơi chán pin sử_dụng không biết ai cảm_nhận giống mình không,4,6/2/2020,Positive,3,0,1
sao máy mình sóng mạng yếu quá bình_thường full đưa máy 2 3 vạch sao,2,21/01/2020,Negative,0,0,1
pin tụt quá nhanh luôn sử_dụng tụt pin nói_chung hơi thất_vọng xíu,1,9/8/2020,Negative,0,0,2
bluetooth kết nói nghe nhạc không ổn_định nghe tự ngắt kết_nối chập_chờn nge nhạc dấp,4,19/01/2020,Negative,0,0,1
mới mua hồi sáng test lướt wed xem phim 2 tiếng mất 16 pin chơi game biết nóng tác vụ bình_thường mát màu xanh lá đẹp đáng mua nhân_viên cửa_hàng_phục_vụ nhiệt_tình luôn,5,30/12/2019,Positive,3,0,0
mình mua tặng bạn gái con màu bạc nhìn giống note10 aura glow giá rẻ hơn trả_góp mình thích cây_bút crop hình chỉnh_sửa note screenshot tới 3 camara chỉnh khá chế_độ đặc_biệt góc rộng pin quá trâu luôn mình xài gần 1 ngày rưỡi mới sạc nói_chung khá hài_lòng,5,17/04/2020,Positive,5,1,0
máy tầm 4 triệuieu cua samsung giờ cấu hinh cao pin lớn cập nhat phan mềm muot quá_xá xài đúng êm camera tới 48mp chụp đep còn chụp siêu gần nua xứng_đáng đồng_tiền bát gạo,5,29/06/2020,Positive,5,0,0
mới mua tròn 1 tháng máy lag quá dùng tự_nhiên đứng máy rồi màn_hình giật nản,1,5/10/2019,Negative,0,0,2
máy 600k giá tiền mua con tuyệt_vời mại mốt mua máy cao_cấp hơn tôi tgdd mua rẻ xem thông_số dể dàng chọn_lựa,4,3/7/2020,Positive,2,1,0
máy sài mượt mình chơi liên_quân xuất ngày máy chạy tốt nhân_viên nhiệt_tình đẫn chi tiếc nhỏ nhất postscript hài_lòng,5,27/02/2018,Positive,3,0,0
1 tuần sử_dụng cảm_thấy máy ổn 1 vài điểm gây khó_chịu cảm_ứng đôi_khi không nhạy chụp chế_độ ban_đêm ở chỗ tối xuất_hiện 7 giây đếm ngược rồi mới lưu hình,4,30/07/2020,Neutral,1,0,1
máy mượt chơi pubg loạn cảm_ứng pin trâu giao hàng nhanh tận_tình,5,16/07/2020,Positive,3,0,1
oppo reno3 pro qua 3 ngày sử_dụng sạc pin cực_kỳ nóng xài nhanh hết pin lướt web khoảng 15p nóng muốn nổ thua rồi,3,12/7/2020,Negative,0,0,2
máy đâu rẻ chơi game giật lag đủ đường lắp sim nhận pin thôi mới 1 sao thôi mua phí tiền,1,7/2/2020,Negative,1,0,3
điện_thoại thường_xuyên đơ chơi game không còn nhảy lung_tung mong hãng hãy khắc_phục hoặc thu_hồi danh_tiếng hãng đi xuống đáng thất_vọng thật,1,24/10/2019,Negative,0,0,2
mua hôm 1 5 2020 ổn trong phân khúc giá máy hay lỗi camera lỗi đen màn_hình chơi game còn ổn 8 10 điểm,4,21/05/2020,Negative,1,1,2
máy lỗi sạc pin đến 76 không sạc được âm_lượng cuộc_gọi nhỏ không nghe thấy luôn,3,7/5/2020,Negative,0,0,2
còn tuyệt_vời hơn pin iphone 7 tuột nhanh bá đạo trong tầm giá màn_hình rổ loa bật max máy rung tê_tê,1,24/11/2017,Negative,0,1,3
mới mua được 1 tuần pin 4000 quá tệ cảm_ứng hơi đơ nhận sim lỗi nhận thử nghe nhạc chơi game nghe bình_luận khác vẻ không ổn lắm pin chơi kiểu gì được chính_sách 1 đổi 1 không biết họ hành xử sao cảm_thấy lo_lắng ôi trời giá mua đừng dựa thông_số,1,7/11/2019,Negative,0,1,2
mình mua hai tháng sài thấy mọi thứ ổn trừ vân tay lâu_lâu ổn camera bao đẹp luôn ấy giá_cả phải_chăng mà sao thấy ai chê nhỉ hay_là mua điện_thoại hên xui ta,4,29/03/2020,Positive,2,1,1
miui 11 mượt hơn hẳn bác ạ game max setting nóng máy cam tệ quá pin quản_lý kém muốn dùng ổn_định camera đẹp mua realme 5 pro quan_trọng thiết_kế,4,24/11/2019,Negative,0,1,2
mới mua ngày 31 12 đẹp nhanh hết pin quá bằng con f9 hic 50 thích,3,2/1/2020,Negative,1,1,1
mua máy 3 tháng con_gái dùng chơi game hay ứng_dụng nặng oke tiếc camera bắt nét chậm 48mp 32mp ánh_sáng máy_ảnh chụp hôm trời nắng hay sáng đẹp tươi quay video độ cận hình_ảnh video hơi gần,3,22/03/2020,Positive,1,1,0
nói_chung tôi khuyên thật anh em chân_tình đừng mua a50s mua anh 71 mới ấy mẹ_kiếp mua dùng đúng 20 ngày quảng_cáo quá tôi đổi 7plus bạn tôi gặp trc hợp tôi nản không chịu được mất mẹ nó 1 triệu250 nghìn chán_nản vô_cùng,1,14/02/2020,Negative,0,0,3
nóng lắm chơi game tới 40 độ cái hơn đem đi chiên trứng còn chơi con mùa đông không sợ lạnh_lẽo,2,11/10/2019,Negative,0,0,1
ngôn bổ rẻ sạc nhanh 30 phút xong chơi game mượt pin trâu máy đẹp màn_hình full,5,20/06/2020,Positive,6,0,0
mấy sai tốt không tui không hài_cả cấu_hình mạnh không nóng mấy cầm dể chịu bỏ_túi khó_chịu,5,8/4/2020,Positive,2,1,0
vừa_mới mua chiều xong trải nghiệm hài_lòng cách làm_việc ttdd 38 xuân thụ phường đông ngàn ts sơn bắc ninh,5,1/11/2019,Positive,1,0,0
máy dùng tốt cam zoom khá rõ bể ảnh nhân_viên phục_vụ tốt pin tụt hơi nhanh,5,28/07/2020,Positive,3,0,1
dễ nghe gởi nhắn_tin thua cùi bắp cảm_ứng đơ không chơi game được phí tiền,1,12/5/2019,Negative,0,0,4
mọi thứ tốt chụp ảnh đẹp máy mạnh nóng máy hao pin máy chức_năng nóng máy_vậy làm đâu,4,5/6/2020,Positive,2,1,1
máy em sài 2tháng thấy nó chậm đôi còn đứng máy em tắt màng hình mở mới bình_thường chơi game ổn mới mua vấn_đề về sạc thôi mới mua về sạc 10 18_19 bây_giờ sạc 15 mới 10 hỏi máy em lỗi hay_là sạc ạ mong phản_hồi,4,6/4/2020,Negative,0,1,1
nói chung máy đẹp được cấu_hình ổn mik cảm_thấy tốc_độ sạc pin hong mik tưởng nói 55p đầy mik sạc ts 1tiếng rưỡi mới đầy hong bình thường máy lỗi hay hong,2,17/06/2020,Positive,2,0,1
thấy mọi người phàn_nàn về cảm_ứng thế kia mình xài cảm_nhận ổn mọi người thao_tác chậm thôi nó 4 nhân không thể nhanh bằng 8 nhân được sóng khoẻ nghe gọi to rõ pin trâu mình thich nokia ở điểm như_vậy,5,27/07/2020,Positive,4,0,1
gần 2 tuần sử_dụng mình đánh_giá_như máy hay lag đa_nhiệm kém cảm_ứng không nhạy lâu_lâu loạn cảm_ứng liên_quân full setting 27 30fps chơi vài trận xuống 20fps pin trâu không che sạc khoảng 3h màn_hình sáng không xấu loa to bình_thường 25 triệu vậy cũng ổn rồi ổn vậy thôi,4,14/05/2020,Positive,3,1,2
mình mua mục_đích chụp hình xem camera gọi message zalo hình_ảnh xấu tàn_bạo,1,14/08/2020,Negative,0,0,1
kiểu_dáng đẹp pin tốt chụp khá đẹp giá phù_hợp tầm tiền 7 triệu như_vậy chấp_nhận,4,8/7/2020,Positive,4,1,0
sao máy sạt khá nóng_mặt dù không bật mạng bật wifi mới 48 thấy nóng đầy lun biết nóng rang không,4,18/04/2019,Negative,0,0,1
mình chơi game máy nóng máy mượt lắm mình hay nghi_ngại về fcae ID an_toàn lắm,5,21/06/2020,Neutral,1,0,1
